"","UniProt_Name","as_g0_a","as_g0_b","as_g0_c","as_g1_a","as_g1_b","as_g1_c","wt_g0_a","wt_g0_b","wt_g0_c","A_G0_mean","A_G1_mean","WT_G0_mean","A_G0_sd","A_G1_sd","WT_G0_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_as_g0_a","Z_scores_as_g0_b","Z_scores_as_g0_c","Z_scores_as_g1_a","Z_scores_as_g1_b","Z_scores_as_g1_c","Z_scores_wt_g0_a","Z_scores_wt_g0_b","Z_scores_wt_g0_c","A_G1_vs_A_G0_Ttest_p","A_G1_vs_A_G0_Ttest_padj","log(A_G1/A_G0)","WT_G0_vs_A_G0_Ttest_p","WT_G0_vs_A_G0_Ttest_padj","log(WT_G0/A_G0)","WT_G0_vs_A_G1_Ttest_p","WT_G0_vs_A_G1_Ttest_padj","log(WT_G0/A_G1)","missing_data_as_g0_a","missing_data_as_g0_b","missing_data_as_g0_c","missing_data_as_g1_a","missing_data_as_g1_b","missing_data_as_g1_c","missing_data_wt_g0_a","missing_data_wt_g0_b","missing_data_wt_g0_c","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"1317","Q61937;Q5SQB0;Q9DAY9;Q5SQB5",4.25297277401758,2.68863289421892,3.83685148445293,3.4387016082952,3.08770524734862,4.18976786201335,1.86908722653174,3.80106573746257,3.21035717263034,3.59281905089647,3.57205823921905,2.96017004554155,0.810218295493711,0.563003991920961,0.989990121463508,0.581050351257605,0.684094371130753,NA,1.14761965825689,-0.897203957848449,0.603687581184535,0.083246799721163,-0.375557362532239,1.06500148915624,-1.96847137064319,0.556910316530729,-0.215233153825671,0.97287352849561,0.987565342045331,-0.0207608116774169,0.44172747499151,0.714940405347432,-0.632649005354922,0.417334661280819,0.636657344975207,-0.611888193677505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q61937;Q5SQB0;Q9DAY9;Q5SQB5","Q61937;Q5SQB0;Q9DAY9;Q5SQB5","12;10;8;8","12;10;8;8","12;10;8;8","Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1;Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1;Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1;Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1",4,12,12,12
"1318","Q62048",1.56014028098704,-0.92622840437533,0.264656982654987,0.259550797127694,-1.67754654141955,-6.81371324008547,-7.15125257983961,0.142700911595199,-0.894121571781394,0.299522953088897,-2.74390299479244,-2.63422441334193,1.24355097877343,3.65521587587803,3.94606231681772,0.462229423793167,0.598253964331794,NA,1.03624350253152,0.244212541520219,0.623568227222347,0.621941655485785,0.00488068795738554,-1.63124152923735,-1.73876444376666,0.584719208277046,0.254440150009704,0.283707801112578,0.546549473375854,-3.04342594788134,0.326392323635538,0.65066718085268,-2.93374736643083,0.973527959310818,0.98888085531055,0.10967858145051,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Q62048","Q62048","2","2","2","Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1",1,2,2,2
"1319","Q62086",-2.66414742014632,-4.36677333516742,-1.93052880330508,-2.54562750593724,-6.85221276547057,-1.84421596170348,-5.95164112847991,-3.79411490402195,-6.29899682630842,-2.98714985287294,-3.74735207770376,-5.34825095293676,1.24982790151996,2.71166267379,1.35708074155736,0.360463974666718,0.521073931121041,NA,0.701400500177222,-0.174490926019297,1.07880005161153,0.762371366280825,-1.45308951196078,1.12320245219907,-0.989803379313068,0.120104971737406,-1.16849552471292,0.69089579730541,0.838666399550755,-0.760202224830828,0.0914063824648736,0.409614851420715,-2.36110110006382,0.429105514955257,0.645933410962968,-1.60089887523299,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Q62086","Q62086","1","1","1","Serum paraoxonase/arylesterase 2 OS=Mus musculus OX=10090 GN=Pon2 PE=1 SV=2",1,1,1,1
"1320","Q62093",0.507273327832934,0.845320649025311,1.36025388484804,0.249532392680543,-5.28446126645997,1.9396692719988,-0.889143781257633,1.42565039948526,1.10900949470791,0.904282620568761,-1.03175320059354,0.548505370978513,0.429536195480273,3.77866181178231,1.25506640435418,0.580654861184646,0.684094371130753,NA,0.167374588666602,0.321575058615521,0.556462135005029,0.0498059205127272,-2.47452830560642,0.820762779894438,-0.469601837317078,0.586292790827155,0.441856869402021,0.468895947619927,0.688460875993491,-1.9360358211623,0.680180174851175,0.847663705738631,-0.355777249590248,0.55146404029637,0.743153097251941,1.58025857157206,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Q62093","Q62093","5","5","5","Serine/arginine-rich splicing factor 2 OS=Mus musculus OX=10090 GN=Srsf2 PE=1 SV=4",1,5,5,5
"1321","Q62167;P16381;Q62095",-2.18417228417152,-1.23107188675547,-1.99871559715623,-0.984130654267688,-1.17965555883307,-2.75435119290055,-5.37928788755012,-1.23457971412183,-2.44496613511012,-1.80465325602774,-1.63937913533377,-3.01961124559402,0.505316965944998,0.970530532205119,2.13127056306165,0.458409167406719,0.59785358796797,NA,-0.0217160810853876,0.67695129746997,0.114232385313132,0.857970824927116,0.71464188194762,-0.43968401452585,-2.36388596040336,0.674379895173716,-0.212890228816954,0.81049624211126,0.893780604553581,0.165274120693973,0.42916871189852,0.707270198519118,-1.21495798956628,0.387414456421396,0.610242623531302,-1.38023211026026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62167;P16381;Q62095","Q62167;P16381","7;4;2","7;4;2","7;4;2","ATP-dependent RNA helicase DDX3X OS=Mus musculus OX=10090 GN=Ddx3x PE=1 SV=3;Putative ATP-dependent RNA helicase Pl10 OS=Mus musculus OX=10090 GN=D1Pas1 PE=1 SV=1",3,7,7,7
"1322","Q62188;Q3TT92;E9PWE8",-4.75842286717356,-5.59404474210073,-3.56075226067545,-1.22821754366298,-0.776239383924825,-0.857396373372875,-5.20343549993365,-3.83773127238024,-4.80309388504803,-4.63773995664991,-0.953951100320226,-4.61475355245397,1.02200433092257,0.240963017270244,0.70206201289526,0.00118387289891989,0.0303156024473414,1,-0.698479965193922,-1.12882431475154,-0.0816809157642626,1.1195719065135,1.35234016330873,1.31054440270934,-0.927660983231244,-0.224324803160819,-0.721485490429772,0.0201200883073467,0.441309590504976,3.68378885632969,0.976109690736743,0.986095530947613,0.0229864041959429,0.00685372365589361,0.125930230925539,-3.66080245213374,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Q62188;Q3TT92;E9PWE8","Q62188;Q3TT92;E9PWE8","6;4;4","2;2;2","2;2;2","Dihydropyrimidinase-related protein 3 OS=Mus musculus OX=10090 GN=Dpysl3 PE=1 SV=1;Dihydropyrimidinase-related protein 3 OS=Mus musculus OX=10090 GN=Dpysl3 PE=1 SV=1;Dihydropyrimidinase-related protein 3 OS=Mus musculus OX=10090 GN=Dpysl3 PE=1 SV=1",3,6,2,2
"1323","Q62241",-5.0740125873373,-7.06606166788157,-0.23294213152197,-6.79372970282539,-5.63524228636975,-4.92501864305823,-4.49219517355432,1.30992304287269,-0.350065205599673,-4.12433879558028,-5.78466354408446,-1.17744577876044,3.51415578519329,0.943273709172902,2.98823742513566,0.19087838034088,0.373177076506596,NA,-0.444327285063455,-1.08640387095779,1.11604490691818,-0.998625924088435,-0.625222651837654,-0.396303607335847,-0.256796093033999,1.61334068810442,1.07829383729458,0.502989415537482,0.708997531337565,-1.66032474850418,0.332058433952849,0.65405405138976,2.94689301681985,0.105294494575583,0.349519225049504,4.60721776532402,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q62241","Q62241","2","2","2","U1 small nuclear ribonucleoprotein C OS=Mus musculus OX=10090 GN=Snrpc PE=1 SV=1",1,2,2,2
"1324","Q62261;A0A0A0MQG2",-1.8219576342554,-2.45368963753103,-2.16006241170532,-0.999897970126003,-1.59679509108342,-2.53781841158107,-0.740169886462855,-0.212779187462488,-0.33849069064215,-2.14523656116392,-1.7115038242635,-0.430479921522497,0.316126850131189,0.77535049568706,0.275466424989494,0.0148407424924893,0.0994758222228548,2,-0.441906586296017,-1.15246337125301,-0.822198612658024,0.48272612022804,-0.188649236756272,-1.24708936914676,0.774861948607478,1.36805817351746,1.22666093375711,0.443630518844158,0.674408858569573,0.433732736900418,0.00224812570618997,0.144089276750827,1.71475663964142,0.0902555717299421,0.332130479525596,1.281023902741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62261;A0A0A0MQG2","Q62261;A0A0A0MQG2","19;16","19;16","19;16","Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=2;Spectrin beta chain, non-erythrocytic 1 (Fragment) OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=1",2,19,19,19
"1325","Q62318",2.01293490398307,1.75073060894474,1.96374512297233,1.72794504309294,0.945671093288244,0.464630382845257,-1.43254878660459,1.33922862008337,0.912197890942345,1.90913687863338,1.04608217307548,0.272959241473708,0.139371153207804,0.637614908394722,1.49236625407014,0.184200764816135,0.36486578924794,NA,0.867722449803444,0.624872081941874,0.822163484372531,0.603768373292726,-0.120764062191693,-0.566298005372885,-2.32344183527414,0.2437440407092,-0.151766527281055,0.138051564441994,0.481216072604417,-0.8630547055579,0.197040327572183,0.54981987881616,-1.63617763715967,0.475702377172412,0.683067966153443,-0.773122931601773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62318","Q62318","13","13","13","Transcription intermediary factor 1-beta OS=Mus musculus OX=10090 GN=Trim28 PE=1 SV=3",1,13,13,13
"1326","Q62347;A0A087WRI6;Q01147",1.08322522365738,-3.95063792800111,-1.02205372788805,-0.639457607669829,-5.54701029334047,-7.07061122437257,-3.34723267830561,0.087642758261719,-0.265879262427319,-1.29648881074393,-4.41902637512762,-1.17515639415707,2.52812786829165,3.36068371023179,1.88935994265212,0.310205224657554,0.479867721353439,NA,1.20643168218367,-0.590255898511871,0.455015040097326,0.59157133432076,-1.16003348613378,-1.70383747687589,-0.374888359587575,0.851088162257966,0.724909002249391,0.272732664413573,0.541122364321669,-3.12253756438369,0.95034933038101,0.974264088297106,0.121332416586857,0.236931258671147,0.49746660182304,3.24386998097055,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q62347;A0A087WRI6;Q01147","Q62347;A0A087WRI6;Q01147","3;3;3","3;3;3","3;3;3","Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090 GN=Creb1 PE=1 SV=1;Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090 GN=Creb1 PE=1 SV=1;Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090",3,3,3,3
"1327","Q62376;A0A1B0GR69;A0A1B0GRV8;A0A1B0GRR8",-2.99982398628672,-4.75569722079708,-2.62220597284863,-1.40491086584743,-5.53990334352391,-6.77972970912331,-7.98434630160581,-0.845011154393479,-1.93085887381061,-3.45924239331081,-4.57484797283155,-3.5867387766033,1.13852763725901,2.81436818857892,3.84694427765855,0.8723405668776,0.902985832220269,NA,0.348577949263046,-0.35188976457701,0.499220502141624,0.984834101068422,-0.664731864547294,-1.15933382259366,-1.63988960190954,1.20819400151774,0.775018499636675,0.575358756149461,0.760194523634823,-1.11560557952074,0.960438088812155,0.979100629874382,-0.127496383292488,0.739274028311623,0.851273252086884,0.988109196228252,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q62376;A0A1B0GR69;A0A1B0GRV8;A0A1B0GRR8","Q62376;A0A1B0GR69;A0A1B0GRV8;A0A1B0GRR8","2;1;1;1","2;1;1;1","2;1;1;1","U1 small nuclear ribonucleoprotein 70 kDa OS=Mus musculus OX=10090 GN=Snrnp70 PE=1 SV=2;U1 small nuclear ribonucleoprotein 70 kDa (Fragment) OS=Mus musculus OX=10090 GN=Snrnp70 PE=1 SV=1;U1 small nuclear ribonucleoprotein 70 kDa OS=Mus musculus OX=10090 GN",4,2,2,2
"1328","Q62418",3.56664304389478,1.7671594970401,2.59956880227418,1.17230538749831,0.647632489944183,-1.57462001192218,1.20121845496256,3.25420610476128,3.23600808673704,2.64445711440302,0.081772621840105,2.56381088215363,0.900581189718344,1.45826877846418,1.18007473659249,0.0663262993776905,0.219288284988744,NA,1.10270372717248,0.00233139460308508,0.51134420022385,-0.361417974041657,-0.682251993961819,-2.04114475700543,-0.343737823787997,0.911650597458635,0.900522629338847,0.072903887772345,0.4595364189355,-2.56268449256291,0.929855693138828,0.969431123889649,-0.0806462322493915,0.0865866396909536,0.325608150306366,2.48203826031352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62418","Q62418","15","15","15","Drebrin-like protein OS=Mus musculus OX=10090 GN=Dbnl PE=1 SV=2",1,15,15,15
"1329","Q62419;J3QQ08;A2ALV1;Q8BXU5;A0A3B2W7K0;A0A0R4J0B8;A2ALV3;Q62421;Q62420",-1.92946559063321,-2.9024497148034,-2.82169958294404,-3.60583948239036,-0.307160990729241,-6.2854865187967,-5.37495393832419,-1.39934792085385,-3.71559365514844,-2.55120496279355,-3.3994956639721,-3.49663183810883,0.539953730535846,2.99449951718736,1.99682723577368,0.836634299522646,0.874016696587281,NA,0.650597092674178,0.131576785524215,0.174651443372087,-0.243633420017917,1.51598534600366,-1.67304135519388,-1.18733466394654,0.933378516296235,-0.302179744712031,0.674290697706546,0.828326265429344,-0.848290701178553,0.502255891971455,0.744827404260841,-0.945426875315277,0.965269663960364,0.984920837039291,-0.0971361741367245,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Q62419;J3QQ08;A2ALV1;Q8BXU5;A0A3B2W7K0;A0A0R4J0B8;A2ALV3;Q62421;Q62420","Q62419;J3QQ08;A2ALV1;Q8BXU5;A0A3B2W7K0;A0A0R4J0B8;A2ALV3;Q62421;Q62420","2;1;1;1;1;1;1;1;1","2;1;1;1;1;1;1;1;1","2;1;1;1;1;1;1;1;1","Endophilin-A2 OS=Mus musculus OX=10090 GN=Sh3gl1 PE=1 SV=1;Endophilin-A3 OS=Mus musculus OX=10090 GN=Sh3gl3 PE=1 SV=1;Endophilin-A1 OS=Mus musculus OX=10090 GN=Sh3gl2 PE=1 SV=1;Endophilin-A1 OS=Mus musculus OX=10090 GN=Sh3gl2 PE=1 SV=1;Endophilin-A2 OS=Mus",9,2,2,2
"1330","Q62425;A0A0N4SVQ1",2.68667864306335,4.06611344391971,3.97404247351901,2.97180043589718,2.6588106737282,1.78271754797745,5.06511430854758,4.29519974003206,5.74324669651702,3.57561152016736,2.47110955253428,5.03452024836555,0.771213660988273,0.616362970788297,0.724508105154909,0.0125129321014028,0.0912383625427708,2,-0.792494964217055,0.293027194670529,0.220573550251666,-0.568123341933251,-0.814425176661841,-1.50385138271458,1.07917350229462,0.473302660080745,1.61281795822917,0.128145560640257,0.481216072604417,-1.10450196763308,0.0755789374976294,0.383610165564056,1.45890872819819,0.0101334193290873,0.137775069026678,2.56341069583128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62425;A0A0N4SVQ1","Q62425;A0A0N4SVQ1","10;9","10;9","10;9","Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2;Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=1",2,10,10,10
"1331","Q62433;E9Q514;E9Q5I8;E9Q3F9;E9PVF3;E9Q0J8;E9PZC7;E9Q7G8;E9Q147;E9Q7V2;F6VLR8",1.78623253526538,1.61965466568597,0.997614608137741,2.93549287166075,1.58126581563936,1.72441858107553,4.23819666829694,4.39146987266429,5.22084930724075,1.46783393636303,2.08039242279188,4.61683861606733,0.415652149201572,0.743989759206947,0.528672729657115,0.00123745911814281,0.0307568742431178,2,-0.611255912704651,-0.720103074500486,-1.12656339818211,0.139706541653843,-0.745187543300155,-0.65164707324675,0.99093372616837,1.09108720584044,1.6330295282715,0.298029634862237,0.555512776939925,0.612558486428847,0.0015770128407731,0.144089276750827,3.14900467970429,0.011032260304774,0.140416520210467,2.53644619327545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62433;E9Q514;E9Q5I8;E9Q3F9;E9PVF3;E9Q0J8;E9PZC7;E9Q7G8;E9Q147;E9Q7V2;F6VLR8","Q62433","15;6;4;4;4;2;2;2;2;2;2","15;6;4;4;4;2;2;2;2;2;2","15;6;4;4;4;2;2;2;2;2;2","Protein NDRG1 OS=Mus musculus OX=10090 GN=Ndrg1 PE=1 SV=1",11,15,15,15
"1332","Q62446;A0A1Y7VMJ9;A0A1Y7VP01;A0A1Y7VLK0",-1.08908441408087,-3.73211392467751,-2.59866467697152,-1.89174281761425,-7.06971962900756,-0.560897944160669,-0.244306611549536,-0.189035187747876,-0.142804507711944,-2.47328767190997,-3.17412013026083,-0.192048769003119,1.32596787047041,3.43868559340284,0.0508181121732284,0.275462195538198,0.451846728719218,NA,0.375280424689609,-0.781561135284559,-0.285455741602538,0.0239606244576698,-2.2424154216615,0.606465153187704,0.745035687350785,0.769227729050036,0.789462679812793,0.766746311229564,0.873591973523269,-0.700832458350858,0.0963619266523172,0.418224814133207,2.28123890290685,0.27190966712889,0.523050214018279,2.98207136125771,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Q62446;A0A1Y7VMJ9;A0A1Y7VP01;A0A1Y7VLK0","Q62446;A0A1Y7VMJ9;A0A1Y7VP01;A0A1Y7VLK0","2;1;1;1","2;1;1;1","2;1;1;1","Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Mus musculus OX=10090 GN=Fkbp3 PE=1 SV=2;Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Mus musculus OX=10090 GN=Fkbp3 PE=1 SV=1;Peptidylprolyl isomerase (Fragment) OS=Mus musculus OX=10090 GN=Fkbp3 PE=1 SV=1;Pept",4,2,2,2
"1333","Q62465",1.01440964116657,-0.1605308790616,1.28808339938546,1.3570120457065,1.15632392897185,2.28251166731411,-1.57287021792227,0.227546635078454,0.0599084073905018,0.713987387163476,1.59861588066415,-0.428471725151103,0.769617424409946,0.600711257841733,0.994616296135485,0.0572163594020574,0.20695432475422,NA,0.344172682681677,-0.702458353317591,0.587959873742912,0.649361161099151,0.470589208038975,1.47379151404331,-1.96056304880226,-0.356760878696878,-0.506092158789295,0.195772372991515,0.508600662819011,0.884628493500678,0.195143782678013,0.547982084256404,-1.14245911231458,0.0503780585036371,0.254373717937379,-2.02708760581526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62465","Q62465","6","6","6","Synaptic vesicle membrane protein VAT-1 homolog OS=Mus musculus OX=10090 GN=Vat1 PE=1 SV=3",1,6,6,6
"1334","Q62468;F6V2H5",-3.37759961793612,-1.09024548799103,-1.28666313306181,-0.742130940223685,-1.84983718753902,0.764817006750881,0.0580070588663517,1.30193897417708,1.34817276279687,-1.91816941299632,-0.609050373670609,0.902706265280101,1.2677134396786,1.31239741192408,0.731896135247036,0.0605427677963566,0.212095641232348,NA,-1.80791345087948,-0.349803572020199,-0.475013090262504,-0.127892476388327,-0.834017252145464,0.832735202397501,0.382168080326557,1.17513205149199,1.20460450747992,0.281939944352811,0.545371241279582,1.30911903932571,0.0404065259296559,0.297652182447568,2.82087567827642,0.175838860595847,0.442190197987323,1.51175663895071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q62468;F6V2H5","Q62468","20;8","20;8","20;8","Villin-1 OS=Mus musculus OX=10090 GN=Vil1 PE=1 SV=3",2,20,20,20
"1335","Q63829",-2.04753573946828,-7.61224611116651,-5.88278489180149,-2.20202245122705,-4.24166134672324,-4.53383510879779,-4.57820491985061,-3.10570518703801,-3.23403687753165,-5.18085558081209,-3.65917296891603,-3.63931566147342,2.8479868237829,1.27035707586967,0.815629839644362,0.542920636718455,0.657557595485021,NA,1.18373421268179,-1.9348131050303,-0.965597047682847,1.09715753781516,-0.0458867505275153,-0.209625317525991,-0.234490826421101,0.590720152293881,0.518801144396933,0.464845653426426,0.685790809684665,1.52168261189607,0.450856237463362,0.718364271691623,1.54153991933867,0.983092964262693,0.992786729274927,0.0198573074426038,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q63829","Q63829","1","1","1","COMM domain-containing protein 3 OS=Mus musculus OX=10090 GN=Commd3 PE=1 SV=1",1,1,1,1
"1336","Q63844;D3Z3G6;A0A0U1RPX4;D3Z6D8;A0A0U1RPZ0",0.891319121472275,0.686701300182595,1.38665123713739,0.931943182692603,-0.270238793710451,-0.350499969974823,-0.975199406848724,1.50928792054835,0.92351827778494,0.988223886264086,0.103734806335776,0.485868930494854,0.359896344299678,0.71837128290637,1.29877712999064,0.508197888694091,0.633817518942323,NA,0.427439077202497,0.188065079543004,1.00690780553009,0.474963500413449,-0.931419891766197,-1.02531415033157,-1.75612440233028,1.15037543206796,0.465107549671049,0.154356300003755,0.493092565023517,-0.88448907992831,0.576908952011035,0.786394902265993,-0.502354955769232,0.684786011712489,0.826728018548039,0.382134124159078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q63844;D3Z3G6;A0A0U1RPX4;D3Z6D8;A0A0U1RPZ0","Q63844;D3Z3G6;A0A0U1RPX4","9;8;7;2;1","9;8;7;2;1","8;7;6;2;0","Mitogen-activated protein kinase 3 OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=5;Mitogen-activated protein kinase OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=1;Mitogen-activated protein kinase (Fragment) OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=1",5,9,9,8
"1337","Q64152",-0.281342896848805,-6.37602312449692,-2.19408473087346,-9.1263707064034,-7.59234229047443,-9.08226110716577,-3.62883889736845,-1.18743545766944,-2.42349853719706,-2.95048358407306,-8.60032470134786,-2.41325763074498,3.11695142537744,0.873216937340829,1.22073393741932,0.0162891751637799,0.104279808860984,3,1.27295969058337,-0.501032743289135,0.716213575156649,-1.30158266856462,-0.855069528981316,-1.28874358720417,0.298596417117272,1.00922126834555,0.649437576836387,0.0787919692459851,0.464185408397266,-5.64984111727481,0.801643654550427,0.903964431971409,0.537225953328077,0.0029413184329005,0.10862480737047,6.18706707060288,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q64152","Q64152","2","2","2","Transcription factor BTF3 OS=Mus musculus OX=10090 GN=Btf3 PE=1 SV=3",1,2,2,2
"1338","Q64324;F8WGM5",-5.39782822063669,-5.94042060832534,-5.56452350238457,-5.52645823828057,-2.45167879568925,-6.83305570229622,-9.32250969937484,-5.25792103598276,-5.72395078045019,-5.6342574437822,-4.93706424542202,-6.76812717193593,0.277936578613814,2.24936765748744,2.22439845869529,0.507030357632582,0.632978699516937,NA,0.214824603119814,-0.0903215639751777,0.121077570444205,0.142484928351074,1.87169673238326,-0.592326722396222,-1.99235990126889,0.293506394672509,0.0314179586694313,0.646052542248524,0.81076955564561,0.697193198360186,0.470956614773537,0.731427926626626,-1.13386972815373,0.372821258691637,0.596941645070143,-1.83106292651392,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Q64324;F8WGM5","Q64324;F8WGM5","2;1","2;1","2;1","Syntaxin-binding protein 2 OS=Mus musculus OX=10090 GN=Stxbp2 PE=1 SV=1;Syntaxin-binding protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Stxbp2 PE=1 SV=1",2,2,2,2
"1339","Q64345;E9PV48",-0.570686864295617,-7.32086436434358,-6.53768424261487,-3.51968851899245,-3.28817107847775,-3.41906126335998,-3.70987575050602,-0.944555746158525,-2.33710055795127,-4.80974515708469,-3.40897362027673,-2.33051068487194,3.69195804188179,0.11608790515317,1.38267178008069,0.457253581676805,0.59785358796797,NA,1.31109775470526,-1.69330649342674,-1.34472459543109,-0.00145930013611752,0.101585691168791,0.043328404231347,-0.0861088262109172,1.14469424058947,0.524893124509996,0.57864774767632,0.763426844685677,1.40077153680796,0.368165805485515,0.670070506583592,2.47923447221275,0.308947800862449,0.547231084223677,1.07846293540479,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Q64345;E9PV48","Q64345;E9PV48","4;3","4;3","4;3","Interferon-induced protein with tetratricopeptide repeats 3 OS=Mus musculus OX=10090 GN=Ifit3 PE=1 SV=1;Interferon-induced protein with tetratricopeptide repeats 3B OS=Mus musculus OX=10090 GN=Ifit3b PE=1 SV=1",2,4,4,4
"1340","Q64433;Q9JI95",5.46967520556503,5.09413503986187,5.84423697191223,4.56793584853759,2.51852479985835,2.42374483357447,6.5783777798095,6.89938751807729,7.83651722920987,5.46934907244638,3.17006849399014,7.10476084236555,0.375051072373524,1.21151585469787,0.653729584982416,0.00324041440107517,0.0477406258678951,2,0.119498792655365,-0.0829985444576652,0.321468560995971,-0.366733667263192,-1.47180928342403,-1.52291617567406,0.717329169905406,0.890422817730972,1.39573832953124,0.0704202766131898,0.4595364189355,-2.29928057845624,0.0296351235481419,0.26791540285197,1.63541176991918,0.0149331901455358,0.147559941341649,3.93469234837541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q64433;Q9JI95","Q64433;Q9JI95","25;19","25;19","25;19","10 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspe1 PE=1 SV=2;CPN10-like protein OS=Mus musculus OX=10090 GN=Hspe1-rs1 PE=3 SV=1",2,25,25,25
"1341","Q64442",0.232555723471172,1.54381060172517,0.775291384126881,2.78644994415227,2.05818259823072,2.14443269694253,2.02898137519335,3.24606793458507,3.79734290382488,0.850552569774406,2.32968841310851,3.02413073786777,0.658859259239048,0.397910909705969,0.904830212499043,0.0210793847251205,0.117770796217492,2,-1.6242672218028,-0.463957113257074,-1.14400843781597,0.635636119307044,-0.00879691748114227,0.0675245231922739,-0.034636649202311,1.04234530240558,1.53016039465439,0.0390998775879724,0.455348964189704,1.4791358433341,0.032374455104644,0.276339098928925,2.17357816809336,0.317839396445689,0.555379806461963,0.694442324759259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Q64442","Q64442","13","13","13","Sorbitol dehydrogenase OS=Mus musculus OX=10090 GN=Sord PE=1 SV=3",1,13,13,13
